WholesellerId,TasteQuality,price,Ratings,Quantity,City,Latitude,Longitude,Address
584,3,147,3,8400,Kandy,7.29659,80.63844,"27, Dunhinna, Werapitiya, Theldeniya"
585,2,156,2,5800,Kandy,7.29659,80.63844,"Hospital Road, Kolongoda"
586,2,180,3,6800,Kandy,7.29659,80.63844,"Post Office Rd, New Town , Hasalaka"
587,1,170,3,7500,Kandy,7.29659,80.63844,"Rajpaksha Niwasa, Infront of Restourent,
Gurulupotha, Hasalaka"
588,3,190,2,6900,Kandy,7.29659,80.63844,"Near the post office, Kandy Rd , Hasalaka"
589,3,140,3,6900,Kandy,7.29659,80.63844,"12A,Infront ot the Cinama hall,Hasalaka"
590,2,150,2,9600,Kandy,7.29659,80.63844,"Minipe, V. S Samupakara Samithiya,
Weragantota,Mahiyanganaya"
591,1,160,2,7800,Kandy,7.29659,80.63844,"H.T. 100, New Town, Hasalaka"
592,2,120,3,98000,Kandy,7.29659,80.63844,"83/C, Main Street,Panvila"
593,1,159,3,8500,Kandy,7.29659,80.63844,"No 38/2, Main Street, Madulkelle"
594,1,156,3,58000,Kandy,7.29659,80.63844,"1, Kotmale Rd, Nawalapitiya"
595,2,145,2,5400,Kandy,7.29659,80.63844,"136/A,Kothmale Rd,Nawalapitiya"
596,3,125,3,8500,Kandy,7.29659,80.63844,"51/30, Gampola Rd, Nawala"
597,3,145,2,6500,Kandy,7.29659,80.63844,"45, Gampola Rd, Nawalapitiya"
598,1,147,3,9800,Kandy,7.29659,80.63844,"80, Supermarket, Nawalapitiya"
599,1,158,2,4500,Kandy,7.29659,80.63844,"05, Matale Rd, Ambathenna"
600,1,156,2,4700,Kandy,7.29659,80.63844,"43 1/1, Kandy Rd, Madawala, Kadaveediya."
601,2,147,3,4500,Kandy,7.29659,80.63844,"145, Panwila Rd, Waththegama"
602,3,156,2,16000,Kandy,7.29659,80.63844,"41 G, Udatalawinna, Madige"
603,2,155,3,25000,Kandy,7.29659,80.63844,"112, Kandy Rd, Waththegama"
604,2,126,2,5700,Kandy,7.29659,80.63844,"159, Pitiyegedra Junction, Kandy Rd,
Wattegama"
605,1,122,2,9800,Kandy,7.29659,80.63844,"No981,Kandy
Rd,Madawala,Kandy"
606,3,145,3,4600,Kandy,7.29659,80.63844,"17/4, Doragamuwa Rd, Madihe,
Udathalawinna"
607,2,156,3,8500,Kandy,7.29659,80.63844,"50, Matale Rd, Ambathenna"
608,3,156,3,4700,Kandy,7.29659,80.63844,"391/1/1, Madawala road, Nawayalatenna,
katugastota"
609,3,158,2,7400,Kandy,7.29659,80.63844,"Ududeniya Rd,Marassana"
610,2,126,2,6700,Kandy,7.29659,80.63844,"Monaragala, Uduwela,Kandy"
611,1,162,3,4900,Kandy,7.29659,80.63844,"Meeruppa, Marassana"
612,3,165,2,5800,Kandy,7.29659,80.63844,"24, Gurudeniya Rd, Thalthuoya"
613,2,189,1,24000,Kandy,7.29659,80.63844,"4/1/1, Sigo Plaza, Thalathuoya"
614,2,147,2,8000,Kandy,7.29659,80.63844,"06, Hospital Rd, Ankumbura"
615,3,189,2,9000,Kandy,7.29659,80.63844,"31, Pujapitiya,Kandy"
616,1,180,2,7000,Kandy,7.29659,80.63844,"101/1, Rabukkana Rd, Galagedara"
617,3,146,3,5000,Kandy,7.29659,80.63844,"Rambukkana Rd, Galagedara"
618,2,178,3,6000,Kandy,7.29659,80.63844,"No 577/15,Nuwaraeliya Rd,Pusellawa"
619,2,169,2,4000,Kandy,7.29659,80.63844,"150/1/6, Station Rd, Gampola"
620,3,136,2,58000,Kandy,7.29659,80.63844,"205, Ambagamuwa Rd, Gampola"
621,3,126,2,15000,Kandy,7.29659,80.63844,"1, Nuwara Eliya Rd, Gampola"
622,2,165,2,8900,Kandy,7.29659,80.63844,"364, Nuwara Eliya Rd, Pussallawa"
623,1,156,2,9800,Kandy,7.29659,80.63844,"71, Nuwara Eliya Rd, Gampola"
624,3,146,2,7800,Kandy,7.29659,80.63844,"Thilaka sewana,Ihalagama,Mawathura"
625,2,125,3,6900,Kandy,7.29659,80.63844,"485,Nuwaraeliya Rd,Pussellawa"
626,1,152,3,4500,Kandy,7.29659,80.63844,"429, Nuwara Eliya Rd, Pussellawa"
627,3,189,3,7000,Kandy,7.29659,80.63844,"53, Kandy Rd, Gampola"
628,2,169,2,9000,Kandy,7.29659,80.63844,"10A, Zahira College Road, Gampola"
629,2,179,2,7800,Kandy,7.29659,80.63844,"31B,Station Rd,Gampola"
630,1,156,3,5800,Kandy,7.29659,80.63844,"21,Kandy Rd, Udadumbara"
631,1,145,2,4600,Kandy,7.29659,80.63844,"Mediwaka Rd, Ududumbara"
632,3,123,3,5800,Kandy,7.29659,80.63844,"Mahiyanganaya Rd, Hunnasgiriya"
633,2,133,3,4700,Kandy,7.29659,80.63844,"No 46, 3rd Floor,Mediwaka
Road,Udadumbara"
634,3,146,2,6800,Kandy,7.29659,80.63844,"Dawlagala Rd,Gelioya"
635,2,166,3,5000,Kandy,7.29659,80.63844,"Dawulagala, Handessa"
636,3,122,3,4600,Kandy,7.29659,80.63844,"16A,Daulagala Rd, Penideniya, Peradeniya"
637,1,148,2,5800,Kandy,7.29659,80.63844,"No. 08, Bus Stand, Geli Oya"
638,2,178,3,7900,Kandy,7.29659,80.63844,"Dawulugala Rd, Boowelikada,
Limaganakotuwa"
639,3,179,2,5500,Kandy,7.29659,80.63844,"Pitawalawatta, Gelioya"
640,2,142,2,4500,Kandy,7.29659,80.63844,"59/02, Kandy Rd, Weligalle"
641,1,132,2,6500,Kandy,7.29659,80.63844,"227F, Watadeniya Rd, Dawulagala,
Handessa"
642,3,145,2,7800,Kandy,7.29659,80.63844,"No 45/1/1, Daulagala Rd,Gelioya"
643,2,155,3,9800,Kandy,7.29659,80.63844,"443, Danthure"
644,2,156,2,10000,Kandy,7.29659,80.63844,"363, Colombo Rd, Pilimathalawa"
645,3,126,2,4500,Kandy,7.29659,80.63844,"494/1, Main Street, Danthure"
646,1,148,2,8000,Kandy,7.29659,80.63844,"271, Colombo Rd, Pilimathalawa"
647,2,189,2,6000,Kandy,7.29659,80.63844,"142 C,Danuture"
648,2,149,2,4000,Kandy,7.29659,80.63844,"194, Kadugannawa"
649,3,159,2,300000,Kandy,7.29659,80.63844,"Gannoruwa Rd, Peradeniya"
650,1,179,2,5000,Kandy,7.29659,80.63844,"7B, Clock Tower Junction, Pilimathalawa"
651,2,145,3,4800,Kandy,7.29659,80.63844,"31/3/1,Colombo Rd,Peradeniya"
652,3,156,2,6500,Kandy,7.29659,80.63844,"06, City road, Pilimathalawa"
653,3,145,3,4700,Kandy,7.29659,80.63844,"No8, Colombo kandy Road,
Pilimathalawa"
654,2,132,2,9800,Kandy,7.29659,80.63844,"98/1, Colombo Rd,Peradheniya"
655,1,174,3,4500,Kandy,7.29659,80.63844,"160,Embilmegama,Pilimathalawa"
656,2,148,3,6300,Ratnapura,6.693136,80.38648,"No 52, Idangoda , Kiriella."
657,3,159,2,7800,Ratnapura,6.693136,80.38648,"DAMMULLA, KARADANA"
658,1,169,3,5800,Ratnapura,6.693136,80.38648,"No 63 /A, Collombo Rd, Kurwita."
659,2,179,3,6500,Ratnapura,6.693136,80.38648,"Tea Janapadaya, Ayagama."
660,3,129,1,4500,Ratnapura,6.693136,80.38648,"Wewelwatta Junction,Rathnapura"
661,1,139,3,6500,Ratnapura,6.693136,80.38648,"127,Thumbagoda,Balangoda"
662,2,149,3,8700,Ratnapura,6.693136,80.38648,"54,Old rd, Balangoda"
663,3,159,2,9000,Ratnapura,6.693136,80.38648,"New Town, Soriyakanda"
664,1,169,3,6000,Ratnapura,6.693136,80.38648,"Miriswalapotha Juntion,Kolabageara"
665,2,179,2,5000,Ratnapura,6.693136,80.38648,"RET Junction , Udawalawa"
666,3,189,3,4000,Ratnapura,6.693136,80.38648,"Kotahamulla,Karangoda,Rathnapura"
667,1,190,2,7000,Ratnapura,6.693136,80.38648,"No 846,Pahala Kanda, Ellawala."
668,2,178,2,8000,Ratnapura,6.693136,80.38648,"No.344, Napawala, Getaheththa."
669,3,168,3,9000,Ratnapura,6.693136,80.38648,"Indola Waththta,Ayagama"
670,3,158,2,10000,Ratnapura,6.693136,80.38648,"No, 107, Bandaranayka Mw, Ratnapura"
671,2,168,3,50000,Ratnapura,6.693136,80.38648,"MEDAGALATHURA, RATNAPURA"
672,1,138,3,5000,Ratnapura,6.693136,80.38648,"PAHALAGAMA, ELLAWALA"
673,3,128,2,25000,Ratnapura,6.693136,80.38648,Gawaragiriya
674,3,168,3,26000,Ratnapura,6.693136,80.38648,"No.86,Ethul Round Rd,  Ratnapura"
675,2,179,2,6000,Ratnapura,6.693136,80.38648,"No.273,Kalthota Road, Balangoda"
676,1,169,2,45000,Ratnapura,6.693136,80.38648,"No.143,Old RD,Balangoda"
677,1,145,3,5500,Ratnapura,6.693136,80.38648,"Hospital Junction, Pambahinna, Belihuloya"
678,1,178,2,8000,Ratnapura,6.693136,80.38648,"Palawela Road,Udakarawita"
679,2,165,3,9000,Ratnapura,6.693136,80.38648,"Rathnapura Road,Kalawana"
680,3,155,2,7800,Ratnapura,6.693136,80.38648,"Panawala Rd,Madampe,Atakalanpanna"
681,2,125,2,4500,Ratnapura,6.693136,80.38648,"Pudukatu Junction, Gurubebilagama, Balangoda"
682,2,147,2,6600,Ratnapura,6.693136,80.38648,"Weligepola, Balangoda"
683,3,189,2,11000,Ratnapura,6.693136,80.38648,"Rai No 2, Pinnawala Rd, Allearawa, Balangoda"
684,1,157,3,4400,Ratnapura,6.693136,80.38648,"No.152/1,Thubagoda,Balangoda"
685,3,158,3,5000,Ratnapura,6.693136,80.38648,"Amunutenna, Gallella, Ratnapura"
686,2,168,3,6000,Ratnapura,6.693136,80.38648,"Dammana,Balangoda"
687,2,148,2,7700,Ratnapura,6.693136,80.38648,"No.217,Hunuwala,Opanayaka"
688,1,159,3,8800,Ratnapura,6.693136,80.38648,"Rathmalawinna,Balangoda"
689,2,169,3,9900,Ratnapura,6.693136,80.38648,"Galabada Junction, Gallella, Rathnapura"
690,3,179,1,11000,Ratnapura,6.693136,80.38648,"RATHNAPURA RD,ELLAGAWA"
691,3,189,3,12000,Ratnapura,6.693136,80.38648,"Weralugahamula,Rakwana"
692,2,126,2,13000,Ratnapura,6.693136,80.38648,"Rathnapura Road, Panapura , Nivithigala"
693,1,165,2,4500,Ratnapura,6.693136,80.38648,"Hunuwala, Opanayaka"
694,1,145,3,6500,Ratnapura,6.693136,80.38648,"Moraketiya Road , Pallegama , Embilipitiya."
695,2,130,3,8700,Ratnapura,6.693136,80.38648,"No.47 , Kubugoda Road, Embilipitiya"
696,2,169,2,9800,Ratnapura,6.693136,80.38648,"New Town , Embilipitiya"
697,3,148,3,8500,Ratnapura,6.693136,80.38648,"Hospitel junction, new toune road, embilipitiya"
698,3,136,2,4500,Ratnapura,6.693136,80.38648,"Moraketiya Road , Embilipitiya"
699,1,147,2,7800,Ratnapura,6.693136,80.38648,"Front of Police,'Thanamalwila Road, Udawalawa,"
700,1,125,2,9800,Ratnapura,6.693136,80.38648,"Thanamalwila Road, Udawalawa Junction, Udawalawa,"
701,1,156,2,4500,Ratnapura,6.693136,80.38648,"Pahalawatta Junction,dapane ,Omalpe"
702,2,168,2,6500,Ratnapura,6.693136,80.38648,"Embilipitiya Rd,Godawela , Omalpe"
703,3,148,3,4500,Ratnapura,6.693136,80.38648,"Panamura Road,Daduhathakma,Muladiyawala"
704,1,123,2,30000,Ratnapura,6.693136,80.38648,"In Front Of hospital New Town,Embilipitiya"
705,2,147,3,40000,Ratnapura,6.693136,80.38648,"Kempane ,Omalpe"
706,3,159,3,78000,Ratnapura,6.693136,80.38648,"opposite The chandrika Wewa, Embilipitiya"
707,1,156,2,65000,Ratnapura,6.693136,80.38648,"Alupothdeniya , Katuwana"
708,2,145,2,5000,Ratnapura,6.693136,80.38648,"Urubokha Pora Kella Junction,Kolonna"
709,3,150,2,4000,Ratnapura,6.693136,80.38648,"No.30,Hunuwala,Opanayaka"
710,1,160,2,7800,Ratnapura,6.693136,80.38648,"No.7,Hunuwala,Opanayaka"
711,2,140,3,45000,Gampaha,7.089961,79.99943,"Hanwella Rd,Urapola"
712,3,180,1,6500,Gampaha,7.089961,79.99943,"120/C/1,Wathupitiwala, Nittambuwa"
713,2,190,3,45000,Gampaha,7.089961,79.99943,"470/1 A Kandy Rd,Nittambuwa"
714,3,145,2,12000,Gampaha,7.089961,79.99943,"70, Kandy Rd, Nittambuwa"
715,1,120,3,32000,Gampaha,7.089961,79.99943,"60/8/C Kandy Rd, Thihariya"
716,1,130,2,45000,Gampaha,7.089961,79.99943,"256/17, Muhandiram Watta Rd,
Pasyala"
717,3,152,2,9800,Gampaha,7.089961,79.99943,"88, Kandy Rd, Nittambuwa"
718,2,144,3,4500,Gampaha,7.089961,79.99943,"47, Ruwanwella Rd, Urapola"
719,2,155,3,5400,Gampaha,7.089961,79.99943,"Supun Colour Photo, Weyangoda
Rd, Aththanagalla"
720,2,166,2,4500,Gampaha,7.089961,79.99943,"17A, Middle Rd, Weyangoda"
721,3,122,3,6500,Gampaha,7.089961,79.99943,"Wathupitiwala,Ruggahawila"
722,1,133,3,25000,Gampaha,7.089961,79.99943,"27, Siriwardhana Mw, Veyangoda"
723,2,177,3,7800,Gampaha,7.089961,79.99943,"09/02, Bandaranayaka Rd,
Veyangoda"
724,3,188,2,9800,Gampaha,7.089961,79.99943,"70, Kandy Rd, Nittambuwa"
725,1,199,2,9000,Gampaha,7.089961,79.99943,"120,Negombo Rd, Weyangoda"
726,3,150,2,5000,Gampaha,7.089961,79.99943,"No 151/03,Yatiyana,Nittambuwa"
727,2,130,3,10000,Gampaha,7.089961,79.99943,"257/C, Mabima, Heyyathuduwa"
728,3,120,2,25000,Gampaha,7.089961,79.99943,"4/2/D, Makola Rd, Sapugaskanda."
729,1,150,3,23000,Gampaha,7.089961,79.99943,"39/1 'E', Galapoththa Juntion,
Makola South, Makola"
730,2,140,2,78000,Gampaha,7.089961,79.99943,"78/C, Pattiwila, Gonawala"
731,1,170,2,5000,Gampaha,7.089961,79.99943,"177/C,Makola South,Makola"
732,3,150,2,4300,Gampaha,7.089961,79.99943,"31/1B, Thalwatta, Gonawala"
733,2,190,3,4600,Gampaha,7.089961,79.99943,"282//12, Makola North, Makola"
734,2,122,3,5600,Gampaha,7.089961,79.99943,"588/G/1A, Walgama, Malwana"
735,1,144,2,5400,Gampaha,7.089961,79.99943,"155B, Bandarawaththa, Biyagama"
736,1,166,2,9600,Gampaha,7.089961,79.99943,"468/D, Mawara Mandiya,
Siyambalape"
737,2,177,2,5800,Gampaha,7.089961,79.99943,"348/2, Biyagama Rd, Delgoda"
738,3,188,2,4700,Gampaha,7.089961,79.99943,"134/1/C,Jaya Mw.,Kadawatha"
739,3,155,3,5900,Gampaha,7.089961,79.99943,"156, Kandy Rd, Kadawatha"
740,2,144,2,6500,Gampaha,7.089961,79.99943,"144/4, Kanduboda, Delgoda"
741,1,144,3,5800,Gampaha,7.089961,79.99943,"531/10,Walgama,Malwana"
742,2,122,2,5200,Gampaha,7.089961,79.99943,"417/D, Gonahena, Kadawatha"
743,3,177,2,4200,Gampaha,7.089961,79.99943,"328/C, New Kandy Rd, Delgoda"
744,1,188,3,4300,Gampaha,7.089961,79.99943,"326/3New Kandy Rd,In front Of
Filling Station, Delgoda"
745,1,166,3,4600,Gampaha,7.089961,79.99943,"No 60/E, Kandy Rd,
Mahara,Kadawatha"
746,2,133,2,15000,Gampaha,7.089961,79.99943,"148/17, New Kandy Rd, Biyagama"
747,3,144,3,8000,Gampaha,7.089961,79.99943,"No 101/2/A, Kandy Road,
Kadawatha"
748,1,144,3,4000,Gampaha,7.089961,79.99943,"Meerigama Rd, Marandagahamula"
749,2,155,2,6000,Gampaha,7.089961,79.99943,"Charls Bulding, Raum Para,
Divulapitiya"
750,2,177,2,6800,Gampaha,7.089961,79.99943,"32/A, Meerigama Rd, Badalgama"
751,3,177,2,4500,Gampaha,7.089961,79.99943,"Roundabout Rd, Diwulapitiya"
752,2,188,2,6500,Gampaha,7.089961,79.99943,"472 B, Raum Para, Divlapitiya"
753,1,166,3,20000,Gampaha,7.089961,79.99943,"Badalgama Rd, Marandagahamula"
754,2,145,2,8800,Gampaha,7.089961,79.99943,"Negambo Rd, Nelligahamula,
Dunagaha"
755,3,165,3,40000,Gampaha,7.089961,79.99943,"Negambo Rd, Dunagaha"
756,1,120,3,5000,Gampaha,7.089961,79.99943,"Colombo Rd, Kotadeniyawa"
757,1,174,3,6000,Gampaha,7.089961,79.99943,"28/A/001, Ransiri Garden,
Horagasmulla, Diwulapitiya"
758,2,147,2,4000,Gampaha,7.089961,79.99943,"Negambo Rd, Dunagaha"
759,2,134,3,8000,Gampaha,7.089961,79.99943,"Negombo Rd, Bomugammana,
Divlapitiya"
760,3,185,2,9000,Gampaha,7.089961,79.99943,"85/01, Colombo Road, Divulapitiya"
761,3,198,3,7000,Gampaha,7.089961,79.99943,"133, Colombo Rd ,Kirindiwela"
762,1,165,3,10000,Gampaha,7.089961,79.99943,"29/09/04/03, Nugahenawatta rd,
Kirindiwela"
763,2,147,2,30000,Gampaha,7.089961,79.99943,"76 ,
Nittambuwa Rd, Kirindiwela"
764,3,158,2,52000,Gampaha,7.089961,79.99943,"26/A, Hanwella Rd, Kirindiwela"
765,1,157,2,8000,Gampaha,7.089961,79.99943,"69/1, Ganegoda, Dompe"
766,2,125,2,8100,Gampaha,7.089961,79.99943,"Infront of Main Bus Stand, Poogoda"
767,2,154,3,7800,Gampaha,7.089961,79.99943,"Mandawala Rd, Poogoda"
768,2,147,3,6100,Gampaha,7.089961,79.99943,"214/2, Radawana Temple Junction,
Radawana, Bogahawatta"
769,3,174,2,5100,Gampaha,7.089961,79.99943,"211A/02, Aluthkade, Nissaranawana
Junction, Mithirigala"
770,2,178,3,4100,Gampaha,7.089961,79.99943,"146/A/2, Hospital Junction,
Radawana"
771,3,179,3,32000,Gampaha,7.089961,79.99943,"44/2,Thekkawatta, Hanwella
Rd,Kirindiwela"
772,1,175,2,6100,Gampaha,7.089961,79.99943,"215/18,Ajantha Buliding,Dompe"
773,1,157,2,9200,Gampaha,7.089961,79.99943,"216/16, Medalanda, Dompe"
774,2,164,2,8100,Gampaha,7.089961,79.99943,"288/C/1/2, Kirindiwela Rd,
Radawana"
775,2,148,3,7100,Gampaha,7.089961,79.99943,"No.11, Saranankara Road, Gampaha"
776,3,165,3,5200,Gampaha,7.089961,79.99943,"No:353/A , Clombo Rd, Gampaha"
777,3,123,2,6200,Gampaha,7.089961,79.99943,"18, Bauddhaloka Mawatha,
Gampaha"
778,2,132,2,7000,Gampaha,7.089961,79.99943,"270, Makavita, Ja-ela"
779,2,147,3,8200,Gampaha,7.089961,79.99943,"220, Kadawatha Rd, Ganemulla"
780,3,158,2,7200,Gampaha,7.089961,79.99943,"233 B/4, Kadawatha Rd, Ganemulla"
781,3,125,3,9200,Gampaha,7.089961,79.99943,"173/B/10, Kadawata Rd, Ganemulla"
782,1,145,2,7800,Gampaha,7.089961,79.99943,"91, Kandy Rd, Yakkala"
783,2,126,2,8800,Gampaha,7.089961,79.99943,"Mangala Rd, Gampaha"
784,3,162,3,9800,Gampaha,7.089961,79.99943,"35/A/3, Samanabedda,
Thiththapaththara"
785,3,147,2,4800,Gampaha,7.089961,79.99943,"398A, Main Street, Ganemulla"
786,2,158,3,5800,Gampaha,7.089961,79.99943,"98/9-1, Kandy Rd, Balummahara"
787,1,136,1,6800,Gampaha,7.089961,79.99943,"115/1/B,Waliweriya
Rd.,Kandakapapu Handiya, Pahala"
788,2,147,3,180000,Gampaha,7.089961,79.99943,"132/N, Pahala Imbulgoda,
Imbulgoda"
789,3,154,2,28000,Gampaha,7.089961,79.99943,"322, Colombo Rd, Gampaha"
790,2,125,2,38000,Gampaha,7.089961,79.99943,"30, New  Market Complex,
Thewatta Rd, Ragama"
791,3,123,1,9100,Gampaha,7.089961,79.99943,"Kandy Rd, Yakkala"
792,3,124,3,6100,Gampaha,7.089961,79.99943,"159, Colombo Rd, Gampaha"
793,3,126,2,21000,Gampaha,7.089961,79.99943,"138, Colombo Rd, Gampaha"
794,2,168,2,5100,Gampaha,7.089961,79.99943,"73A, Kandy Rd, Yakkala"
795,1,147,3,6100,Gampaha,7.089961,79.99943,"82/A, Miriswatta, Mudungoda"
796,2,146,2,7100,Gampaha,7.089961,79.99943,"139/A/1,
Miriswatta,Mudungoda,Gampaha"
797,3,148,3,8100,Gampaha,7.089961,79.99943,"51, Lake Side Watta, Batuwatta"
798,1,149,2,9100,Gampaha,7.089961,79.99943,"90, Minuwangoda Rd, Ekala, Ja-Ela"
799,1,158,3,20000,Gampaha,7.089961,79.99943,"3, Church Rd, Kandana"
800,1,157,2,30000,Gampaha,7.089961,79.99943,"41, Ganemulla Rd, Kandana"
801,2,154,2,25000,Gampaha,7.089961,79.99943,"53, Siriwardhana Rd, Ragama"
802,3,153,3,6500,Gampaha,7.089961,79.99943,"74/A , Thewatta Rd, Ragama"
803,2,152,3,4500,Gampaha,7.089961,79.99943,"25/1/H, Temple Junction, Ekala, Ja-
Ela"
804,3,151,2,9500,Gampaha,7.089961,79.99943,"29,Old Negambo Rd,Jaela"
805,1,140,2,15000,Gampaha,7.089961,79.99943,"No68/2,KalaEliya Rd,Kapuwatta ,
Ja-Ela"
806,2,142,2,8500,Gampaha,7.089961,79.99943,"446/2, Batuwatta, Ragama"
807,2,157,3,15000,Gampaha,7.089961,79.99943,"60, Negambo Rd, Kandana"
808,2,168,2,5800,Gampaha,7.089961,79.99943,"57, Main Street, Ja-Ela"
809,2,158,3,9800,Gampaha,7.089961,79.99943,"302, Walpola, Ragama"
810,2,123,3,7800,Gampaha,7.089961,79.99943,"41, Thewatta Rd, Ragama"
811,2,125,1,6800,Gampaha,7.089961,79.99943,"347/1/2,Abeysekara
mw,Polpitimukalana,Kandana"
812,2,130,3,4800,Gampaha,7.089961,79.99943,"529, Dandugama, Ja-ela"
813,2,147,2,6000,Gampaha,7.089961,79.99943,"No.59, Station Rd, Kandana"
814,2,178,2,4800,Gampaha,7.089961,79.99943,"24/6, Kadawatha Rd, Ragama"
815,2,177,3,25000,Gampaha,7.089961,79.99943,"10, Gammeda Rd, Jayala"
816,2,155,2,4500,Gampaha,7.089961,79.99943,"766, Tea Estate Rd,Ragama"
817,2,144,2,7800,Gampaha,7.089961,79.99943,"35, Church Rd,Kandana."
818,2,144,2,59000,Gampaha,7.089961,79.99943,"930,Mahabage Rd,Ragama"
819,2,155,3,9500,Gampaha,7.089961,79.99943,"40, St.Mary's Road Ja ela"
820,2,166,2,4500,Gampaha,7.089961,79.99943,"247/1, Station Rd, Kandana"
821,2,177,3,65000,Gampaha,7.089961,79.99943,"No320, Negambo Rd, Kandana"
822,2,188,2,25000,Gampaha,7.089961,79.99943,"380/2/1, Negambo Rd,
Weligampitiya, Ja ela"
823,2,190,2,65000,Gampaha,7.089961,79.99943,"319,sanre Garden ,Disagewatta
Katana"
824,2,145,2,4500,Gampaha,7.089961,79.99943,"22, Jubili Mw, Baduwatta, Katana"
825,2,156,3,5500,Gampaha,7.089961,79.99943,"32, Polgalawaththa, Kimbulapitiya"
826,2,123,2,4400,Gampaha,7.089961,79.99943,"191/3 , Besline
Rd, Church Juntion, Seeduwa."
827,2,147,3,5500,Gampaha,7.089961,79.99943,"Kongas Junction, East Katana,
Katana"
828,2,159,3,6600,Gampaha,7.089961,79.99943,"234/A,Ashokarama
Rd,Andiambalama"
829,2,147,3,7700,Gampaha,7.089961,79.99943,"Dammaloka Mawatha, Ewariwatta,
Katunayaka"
830,2,123,2,8800,Gampaha,7.089961,79.99943,"222/A Minuwangoda Rd ,
Adiambalama"
831,2,159,2,9900,Gampaha,7.089961,79.99943,"4/3,Shopping
Complex,Raddolugama"
832,2,156,2,10000,Gampaha,7.089961,79.99943,"Beas Line
Rd.,Awariwatta,Katunayake"
833,2,145,2,250000,Gampaha,7.089961,79.99943,"405, Colombo Rd, Seeduwa"
834,2,158,2,5000,Gampaha,7.089961,79.99943,"01, Padiliyawatta, Akkara 50,
Negombo"
835,2,157,3,4000,Gampaha,7.089961,79.99943,"600, Liyanagemulla, Church
Junction, Seeduwa"
836,2,123,3,6000,Gampaha,7.089961,79.99943,"91, Colombo Rd, Kurana-
Katunayaka, Katunayaka"
837,2,125,2,7000,Gampaha,7.089961,79.99943,"26/1, Westersitan Waththa,
Diwulapitiya Rd, Dewahandiya"
838,2,126,3,8000,Gampaha,7.089961,79.99943,"40, Ambalanmulla, Seeduwa"
839,2,124,2,9000,Gampaha,7.089961,79.99943,"178, Meerigama Rd,
Mahahunupitiya, Negombo"
840,2,127,2,10000,Gampaha,7.089961,79.99943,"702/3, Canada Mithra Mw,
Katunayaka, Gampaha"
841,2,143,3,6500,Gampaha,7.089961,79.99943,"Rukattana Junction, Kadirana,
Negombo"
842,2,114,2,4500,Gampaha,7.089961,79.99943,"127/3/2, Minuwangoda Rd,
Kotugoda"
843,2,148,3,9500,Gampaha,7.089961,79.99943,"451, Negombo Rd, Seeduwa"
844,2,159,2,7800,Gampaha,7.089961,79.99943,"No9,Colombo
Rd,Minuwangoda"
845,2,187,3,7500,Gampaha,7.089961,79.99943,"67/E, Walanagoda, Katunayaka"
846,2,185,3,8500,Gampaha,7.089961,79.99943,"8B/5/L-4,National housing
scheme.Rathdholugama"
847,2,186,2,4500,Gampaha,7.089961,79.99943,"400/91, Seeduwa ,Village,Seeduwa"
848,2,182,2,5500,Gampaha,7.089961,79.99943,"273,Kohalwila Rd.,
Dalugama,Kelaniya"
849,2,125,3,4500,Gampaha,7.089961,79.99943,"Negombo Rd,Minuwangoda"
850,2,156,2,55000,Gampaha,7.089961,79.99943,"662/3, Eriyawetiya Rd, Kiribathgoda"
851,2,152,3,7500,Gampaha,7.089961,79.99943,"905/C,Vihara Handiya, Kelaniya"
852,2,154,3,8500,Gampaha,7.089961,79.99943,"186/2, Kandy Rd, Dalugama,
Kalaniya"
853,2,125,2,5800,Gampaha,7.089961,79.99943,"510 A, Biyagama Rd,
Singharamulla, Kelaniya"
854,2,147,3,5700,Gampaha,7.089961,79.99943,"39/9, Makola Rd, Kiribathgoda"
855,2,123,3,7500,Gampaha,7.089961,79.99943,"157/A, New Hunupitiya Rd,
Wewelduwa, Kelaniya"
856,2,147,3,9500,Gampaha,7.089961,79.99943,"260, Negombo Rd, Peliyagoda"
857,2,158,2,4900,Gampaha,7.089961,79.99943,"Shop No 08, National Housing
Scheme, Kiribathgoda, Kelaniya"
858,2,147,2,9400,Gampaha,7.089961,79.99943,"57 B,Negombo Rd.,Peliyagoda"
859,2,147,3,6500,Gampaha,7.089961,79.99943,"66, Kandy Rd, Kiribathgoda"
860,2,158,3,25000,Gampaha,7.089961,79.99943,"17. Eksath Mw, Sinharamulla,
Kelaniya"
861,2,136,3,150000,Gampaha,7.089961,79.99943,"37, Negombo Rd, Peliyagoda"
862,2,187,3,8800,Gampaha,7.089961,79.99943,"561, Wanawasala, Kelaniya"
863,2,189,2,6600,Gampaha,7.089961,79.99943,"13/4, Kandy Rd, Mahara,Kadawatha"
864,2,187,2,4400,Gampaha,7.089961,79.99943,"607,Nugagamugoda
Junction,Waragoda Rd,Kelaniya"
865,2,156,3,5500,Gampaha,7.089961,79.99943,"379, Waragoda Road, Kelaniya"
866,2,189,3,4500,Gampaha,7.089961,79.99943,"362/A, Kandy Rd, Dalugama,
Kelaniya"
867,2,154,2,6500,Gampaha,7.089961,79.99943,"No 37, Makola Rd, Kiribathgoa"
868,2,188,2,4500,Gampaha,7.089961,79.99943,"New Kandy Rd, Waliveriya."
